ScanNumber	ScanTime	ScanType
42934	11.1613712	2
42935	11.1615712	2
42936	11.1617959	2
42937	11.161996	2
42938	11.1622216	2
42939	11.1624464	2
42940	11.1626464	2
42941	11.1628472	2
42942	11.1630472	2
42943	11.1632545	2
42944	11.1634544	2
42945	11.1636797	2
42946	11.1639045	2
42947	11.1641044	2
42948	11.1643293	2
42949	11.1645292	2
42950	11.1647291	2
42951	11.1649549	2
42952	11.1651549	2
42953	11.1653572	2
42954	11.1655817	2
42955	11.1658064	2
42956	11.1660313	2
42957	11.1662605	2
42958	11.1664856	2
42959	11.1667108	2
42960	11.1669357	2
42961	11.1671611	2
42962	11.1673684	2
42963	11.1676775	1
42964	11.1696315	2
42965	11.1698316	2
42966	11.1700317	2
42967	11.1702315	2
42968	11.1704563	2
42969	11.1706811	2
42970	11.1708817	2
42971	11.1711073	2
42972	11.1713324	2
42973	11.1715569	2
42974	11.171782	2
42975	11.1719832	2
42976	11.172208	2
42977	11.1724328	2
42978	11.1726803	2
42979	11.1728837	2
42980	11.1731087	2
42981	11.1733505	2
42982	11.1735755	2
42983	11.1738004	2
42984	11.1740001	2
42985	11.1742001	2
42986	11.1744	2
42987	11.1746019	2
42988	11.1748019	2
42989	11.1750019	2
42990	11.1752268	2
42991	11.1754267	2
42992	11.1756265	2
42993	11.1758264	2
42994	11.1760337	2
42995	11.1762587	2
42996	11.1764587	2
42997	11.1766584	2
42998	11.1768853	2
42999	11.1770852	2
43000	11.1772851	2
43001	11.1774853	2
43002	11.1776853	2
43003	11.1779943	1
43004	11.1799483	2
43005	11.1801731	2
43006	11.1803981	2
43007	11.1806233	2
43008	11.1808481	2
43009	11.1810728	2
43010	11.1812801	2
43011	11.1814799	2
43012	11.1817049	2
43013	11.1819296	2
43014	11.1821543	2
43015	11.1823543	2
43016	11.1826016	2
43017	11.1828013	2
43018	11.1830487	2
43019	11.1832493	2
43020	11.1834741	2
43021	11.1837024	2
43022	11.1839021	2
43023	11.1841093	2
43024	11.1843112	2
43025	11.1845136	2
43026	11.1847136	2
43027	11.1849384	2
43028	11.1851632	2
43029	11.1853676	2
43030	11.1856149	2
43031	11.1858147	2
43032	11.1860151	2
43033	11.1862404	2
43034	11.1864403	2
43035	11.1866404	2
43036	11.1868651	2
43037	11.1870901	2
43038	11.1873148	2
43039	11.1875409	2
43040	11.1877663	2
43041	11.1879948	2
43042	11.1882421	2
43043	11.1884672	2
43044	11.1887761	1
43045	11.1907301	2
43046	11.1909585	2
43047	11.1911608	2
43048	11.1913605	2
43049	11.1915604	2
43050	11.1917889	2
43051	11.1920363	2
43052	11.1922365	2
43053	11.1924611	2
43054	11.1926861	2
43055	11.1929112	2
43056	11.1931363	2
43057	11.1933359	2
43058	11.1935609	2
43059	11.1937856	2
43060	11.1940105	2
43061	11.1942103	2
43062	11.1944351	2
43063	11.1946992	2
43064	11.1949241	2
43065	11.1951488	2
43066	11.1953487	2
43067	11.1955484	2
43068	11.1957485	2
43069	11.1959484	2
43070	11.1961501	2
43071	11.1963499	2
43072	11.1965972	2
43073	11.1967977	2
43074	11.1969975	2
43075	11.1972007	2
43076	11.1974015	2
43077	11.1976263	2
43078	11.197834	2
43079	11.1980343	2
43080	11.1982597	2
43081	11.1984629	2
43082	11.1986637	2
43083	11.1988633	2
43084	11.1990635	2
43085	11.1993725	1
43086	11.2013268	2
43087	11.2015515	2
43088	11.2017763	2
43089	11.2020015	2
43090	11.2022279	2
43091	11.2024552	2
43092	11.2026551	2
43093	11.2028624	2
43094	11.2030875	2
43095	11.2033125	2
43096	11.2035373	2
43097	11.2037373	2
43098	11.203962	2
43099	11.2041619	2
43100	11.2044096	2
43101	11.2046095	2
43102	11.2048343	2
43103	11.2050591	2
43104	11.2052589	2
43105	11.2054589	2
43106	11.2056588	2
43107	11.2058599	2
43108	11.2060673	2
43109	11.206292	2
43110	11.2065167	2
43111	11.2067169	2
43112	11.2069417	2
43113	11.2071419	2
43114	11.2073492	2
43115	11.2075743	2
43116	11.2077741	2
43117	11.2079751	2
43118	11.2082015	2
43119	11.2084264	2
43120	11.2086503	2
43121	11.2088756	2
43122	11.2091229	2
43123	11.2094319	1
43124	11.2113871	2
43125	11.2116119	2
43126	11.2118372	2
43127	11.2120369	2
43128	11.2122877	2
43129	11.2124877	2
43130	11.212688	2
43131	11.2128879	2
43132	11.2131139	2
43133	11.2133388	2
43134	11.2135456	2
43135	11.2137929	2
43136	11.2140177	2
43137	11.2142425	2
43138	11.2144673	2
43139	11.2146672	2
43140	11.214892	2
43141	11.21512	2
43142	11.2153675	2
43143	11.2155679	2
43144	11.2157924	2
43145	11.2160339	2
43146	11.2162588	2
43147	11.216484	2
43148	11.2166839	2
43149	11.2168836	2
43150	11.2170909	2
43151	11.2172907	2
43152	11.2174916	2
43153	11.2176917	2
43154	11.2179393	2
43155	11.2181391	2
43156	11.2183389	2
43157	11.2185389	2
43158	11.2187393	2
43159	11.218966	2
43160	11.2191661	2
43161	11.2193659	2
43162	11.2195905	2
43163	11.2198995	1
43164	11.2218537	2
43165	11.2220568	2
43166	11.2222573	2
43167	11.2224569	2
43168	11.2226573	2
43169	11.2228819	2
43170	11.2231292	2
43171	11.2233539	2
43172	11.2235787	2
43173	11.2238033	2
43174	11.2240031	2
43175	11.2242028	2
43176	11.2244275	2
43177	11.2246748	2
43178	11.2248999	2
43179	11.2251	2
43180	11.2253245	2
43181	11.2255245	2
43182	11.2257492	2
43183	11.2259567	2
43184	11.2261813	2
43185	11.2264063	2
43186	11.226606	2
43187	11.2268059	2
43188	11.2270056	2
43189	11.2272052	2
43190	11.2274069	2
43191	11.2276321	2
43192	11.2278568	2
43193	11.2280564	2
43194	11.2282815	2
43195	11.2284816	2
43196	11.2286812	2
43197	11.2289095	2
43198	11.2291167	2
43199	11.2293165	2
43200	11.2295412	2
43201	11.2297661	2
43202	11.2299907	2
43203	11.2302155	2
43204	11.2305244	1
43205	11.2324797	2
43206	11.2327047	2
43207	11.2329295	2
43208	11.2331544	2
43209	11.2333545	2
43210	11.2335795	2
43211	11.2337793	2
43212	11.2339868	2
43213	11.2341869	2
43214	11.2344119	2
43215	11.2346367	2
43216	11.2348365	2
43217	11.2350613	2
43218	11.2352861	2
43219	11.2355159	2
43220	11.2357411	2
43221	11.2359408	2
43222	11.2361656	2
43223	11.2363904	2
43224	11.2366153	2
43225	11.2368171	2
43226	11.237042	2
43227	11.237284	2
43228	11.2375313	2
43229	11.2377573	2
43230	11.2379569	2
43231	11.2381572	2
43232	11.2383569	2
43233	11.2385593	2
43234	11.2387591	2
43235	11.2389589	2
43236	11.2391836	2
43237	11.2393848	2
43238	11.2395847	2
43239	11.2397844	2
43240	11.2399845	2
43241	11.2402093	2
43242	11.2404092	2
43243	11.2406165	2
43244	11.2408412	2
43245	11.241152	1
43246	11.2431061	2
43247	11.2433059	2
43248	11.2435084	2
43249	11.2437084	2
43250	11.2439159	2
43251	11.2441412	2
43252	11.244366	2
43253	11.2445905	2
43254	11.2448156	2
43255	11.2450447	2
43256	11.2452453	2
43257	11.2454452	2
43258	11.2456932	2
43259	11.2459179	2
43260	11.2461456	2
43261	11.2463453	2
43262	11.2465704	2
43263	11.2467704	2
43264	11.2469951	2
43265	11.2471949	2
43266	11.2474197	2
43267	11.2476444	2
43268	11.2478477	2
43269	11.2480484	2
43270	11.2482485	2
43271	11.2484481	2
43272	11.2486483	2
43273	11.2488947	2
43274	11.2491204	2
43275	11.24932	2
43276	11.2495447	2
43277	11.2497445	2
43278	11.2499444	2
43279	11.2501708	2
43280	11.2503704	2
43281	11.2505703	2
43282	11.2507948	2
43283	11.2510195	2
43284	11.2512445	2
43285	11.2514695	2
43286	11.2517785	1
43287	11.2537327	2
43288	11.2539572	2
43289	11.2541823	2
43290	11.2544297	2
43291	11.2546313	2
43292	11.254856	2
43293	11.2550559	2
43294	11.2552559	2
43295	11.2554592	2
43296	11.2556853	2
43297	11.2559103	2
43298	11.2561103	2
43299	11.2563349	2
43300	11.256562	2
43301	11.2567869	2
43302	11.257012	2
43303	11.2572195	2
43304	11.2574476	2
43305	11.2576737	2
43306	11.2578988	2
43307	11.2580988	2
43308	11.2583239	2
43309	11.2585653	2
43310	11.2588127	2
43311	11.2590376	2
43312	11.2592375	2
43313	11.2594372	2
43314	11.2596447	2
43315	11.2598447	2
43316	11.2600447	2
43317	11.2602479	2
43318	11.2604951	2
43319	11.2606951	2
43320	11.2608948	2
43321	11.2610947	2
43322	11.2612948	2
43323	11.2615196	2
43324	11.2617269	2
43325	11.2619267	2
43326	11.262152	2
43327	11.2624631	1
43328	11.2644175	2
43329	11.2646172	2
43330	11.2648207	2
43331	11.265028	2
43332	11.265228	2
43333	11.2654527	2
43334	11.2656773	2
43335	11.2659027	2
43336	11.2661285	2
43337	11.2663535	2
43338	11.2665539	2
43339	11.2667536	2
43340	11.2669784	2
43341	11.2672033	2
43342	11.2674313	2
43343	11.2676313	2
43344	11.267856	2
43345	11.268056	2
43346	11.2682807	2
43347	11.2684808	2
43348	11.2687055	2
43349	11.2689304	2
43350	11.2691352	2
43351	11.2693353	2
43352	11.2695427	2
43353	11.2697424	2
43354	11.2699425	2
43355	11.2701709	2
43356	11.2703956	2
43357	11.2705956	2
43358	11.2708208	2
43359	11.2710205	2
43360	11.2712205	2
43361	11.2714452	2
43362	11.2716449	2
43363	11.2718523	2
43364	11.2720772	2
43365	11.2723021	2
43366	11.2725288	2
43367	11.2727535	2
43368	11.2730625	1
43369	11.2750165	2
43370	11.2752447	2
43371	11.2754699	2
43372	11.2756947	2
43373	11.2758944	2
43374	11.2761193	2
43375	11.2763192	2
43376	11.2765192	2
43377	11.2767189	2
43378	11.2769663	2
43379	11.2771909	2
43380	11.2773925	2
43381	11.2776181	2
43382	11.2778431	2
43383	11.2780679	2
43384	11.2782943	2
43385	11.2784945	2
43386	11.2787195	2
43387	11.2789443	2
43388	11.2791699	2
43389	11.2793699	2
43390	11.2795955	2
43391	11.2798376	2
43392	11.2800624	2
43393	11.2803099	2
43394	11.2805099	2
43395	11.2807116	2
43396	11.2809116	2
43397	11.281112	2
43398	11.281312	2
43399	11.2815117	2
43400	11.2817364	2
43401	11.2819365	2
43402	11.2821379	2
43403	11.2823376	2
43404	11.2825372	2
43405	11.2827655	2
43406	11.2829661	2
43407	11.2831665	2
43408	11.2834147	2
43409	11.2837237	1
43410	11.2856783	2
43411	11.2858791	2
43412	11.2860788	2
43413	11.2862789	2
43414	11.2864788	2
43415	11.2867261	2
43416	11.2869508	2
43417	11.2871756	2
43418	11.2874005	2
43419	11.2876252	2
43420	11.2878251	2
43421	11.2880249	2
43422	11.2882724	2
43423	11.2885197	2
43424	11.2887445	2
43425	11.2889444	2
43426	11.2891693	2
43427	11.2893689	2
43428	11.2895956	2
43429	11.2897955	2
43430	11.2900203	2
43431	11.2902451	2
43432	11.290446	2
43433	11.2906464	2
43434	11.2908461	2
43435	11.2910463	2
43436	11.2912461	2
43437	11.2914713	2
43438	11.2917187	2
43439	11.2919185	2
43440	11.2921467	2
43441	11.2923469	2
43442	11.2925468	2
43443	11.2927717	2
43444	11.2929715	2
43445	11.2931716	2
43446	11.2933963	2
43447	11.2937099	1
43448	11.2956641	2
43449	11.2958888	2
43450	11.2961137	2
43451	11.2963413	2
43452	11.2965663	2
43453	11.2967911	2
43454	11.2970164	2
43455	11.2972163	2
43456	11.2974421	2
43457	11.2976495	2
43458	11.2978492	2
43459	11.2980504	2
43460	11.2982751	2
43461	11.2984999	2
43462	11.2986999	2
43463	11.2989249	2
43464	11.2991499	2
43465	11.2993745	2
43466	11.2995995	2
43467	11.2997996	2
43468	11.3000469	2
43469	11.3002717	2
43470	11.3004971	2
43471	11.3006969	2
43472	11.300922	2
43473	11.3011635	2
43474	11.301392	2
43475	11.3016172	2
43476	11.3018172	2
43477	11.3020205	2
43478	11.3022205	2
43479	11.3024208	2
43480	11.3026204	2
43481	11.3028205	2
43482	11.3030452	2
43483	11.3032527	2
43484	11.3034525	2
43485	11.3036523	2
43486	11.3038523	2
43487	11.3040771	2
43488	11.3043861	1
43489	11.3063415	2
43490	11.3065416	2
43491	11.3067665	2
43492	11.3069664	2
43493	11.3071663	2
43494	11.3073661	2
43495	11.3075661	2
43496	11.3077661	2
43497	11.3079909	2
43498	11.3082388	2
43499	11.3084635	2
43500	11.3086883	2
43501	11.308912	2
43502	11.3091117	2
43503	11.3093119	2
43504	11.3095367	2
43505	11.3097613	2
43506	11.3099861	2
43507	11.310186	2
43508	11.3104109	2
43509	11.3106107	2
43510	11.3108356	2
43511	11.3110355	2
43512	11.3112604	2
43513	11.3115077	2
43514	11.3117077	2
43515	11.3119084	2
43516	11.3121081	2
43517	11.3123097	2
43518	11.3125095	2
43519	11.3127345	2
43520	11.3129599	2
43521	11.3131596	2
43522	11.3133856	2
43523	11.3135859	2
43524	11.3137857	2
43525	11.3140107	2
43526	11.3142105	2
43527	11.314412	2
43528	11.3146371	2
43529	11.314946	1
43530	11.3169	2
43531	11.3171247	2
43532	11.3173496	2
43533	11.3175743	2
43534	11.3178	2
43535	11.3180256	2
43536	11.3182508	2
43537	11.3184504	2
43538	11.3186979	2
43539	11.318898	2
43540	11.319098	2
43541	11.3192981	2
43542	11.3195228	2
43543	11.3197475	2
43544	11.3199475	2
43545	11.3201756	2
43546	11.3204229	2
43547	11.3206492	2
43548	11.3208967	2
43549	11.3210967	2
43550	11.3213223	2
43551	11.3215469	2
43552	11.3217719	2
43553	11.3219716	2
43554	11.3221965	2
43555	11.3224381	2
43556	11.3226649	2
43557	11.3228897	2
43558	11.3230893	2
43559	11.3232892	2
43560	11.3234891	2
43561	11.3236903	2
43562	11.32389	2
43563	11.32409	2
43564	11.3243149	2
43565	11.3245149	2
43566	11.3247147	2
43567	11.3249145	2
43568	11.3251145	2
43569	11.3253397	2
43570	11.3256487	1
43571	11.3276041	2
43572	11.327804	2
43573	11.3280287	2
43574	11.3282284	2
43575	11.32843	2
43576	11.3286373	2
43577	11.3288371	2
43578	11.3290369	2
43579	11.3292619	2
43580	11.32949	2
43581	11.3297164	2
43582	11.3299411	2
43583	11.3301695	2
43584	11.3303708	2
43585	11.3305728	2
43586	11.3308011	2
43587	11.3310257	2
43588	11.3312731	2
43589	11.3314729	2
43590	11.3316979	2
43591	11.3318976	2
43592	11.3321227	2
43593	11.3323241	2
43594	11.3325507	2
43595	11.3327753	2
43596	11.3329752	2
43597	11.3331752	2
43598	11.3333752	2
43599	11.3335748	2
43600	11.333778	2
43601	11.3340032	2
43602	11.334228	2
43603	11.3344353	2
43604	11.3346605	2
43605	11.3348604	2
43606	11.3350604	2
43607	11.3352851	2
43608	11.3354851	2
43609	11.3356849	2
43610	11.3359133	2
43611	11.3362224	1
43612	11.3381765	2
43613	11.3384011	2
43614	11.3386271	2
43615	11.3388519	2
43616	11.3390765	2
43617	11.3393049	2
43618	11.3395524	2
43619	11.3397521	2
43620	11.3399769	2
43621	11.3401771	2
43622	11.3403768	2
43623	11.3405768	2
43624	11.3408028	2
43625	11.3410277	2
43626	11.3412276	2
43627	11.3414572	2
43628	11.3416821	2
43629	11.3419067	2
43630	11.3421317	2
43631	11.3423316	2
43632	11.3425564	2
43633	11.3428052	2
43634	11.3430319	2
43635	11.3432317	2
43636	11.3434568	2
43637	11.3436983	2
43638	11.3439229	2
43639	11.3441477	2
43640	11.3443491	2
43641	11.3445493	2
43642	11.3447492	2
43643	11.3449493	2
43644	11.3451491	2
43645	11.3453491	2
43646	11.3455737	2
43647	11.345774	2
43648	11.3459813	2
43649	11.3461811	2
43650	11.3463809	2
43651	11.3466056	2
43652	11.3468069	2
43653	11.3471159	1
43654	11.3490701	2
43655	11.3492948	2
43656	11.3494951	2
43657	11.3496952	2
43658	11.3499016	2
43659	11.3501013	2
43660	11.3503013	2
43661	11.3505261	2
43662	11.3507508	2
43663	11.3509981	2
43664	11.3512229	2
43665	11.351448	2
43666	11.3516479	2
43667	11.3518479	2
43668	11.3520736	2
43669	11.3522993	2
43670	11.3525245	2
43671	11.3527277	2
43672	11.3529529	2
43673	11.3531527	2
43674	11.3533776	2
43675	11.3535789	2
43676	11.3538037	2
43677	11.3540285	2
43678	11.3542359	2
43679	11.3544356	2
43680	11.3546355	2
43681	11.3548355	2
43682	11.3550353	2
43683	11.3552601	2
43684	11.3554852	2
43685	11.3556855	2
43686	11.3559101	2
43687	11.3561103	2
43688	11.3563104	2
43689	11.3565349	2
43690	11.3567423	2
43691	11.3569424	2
43692	11.3571669	2
43693	11.3573917	2
43694	11.3577068	1
43695	11.3596623	2
43696	11.3598873	2
43697	11.3601147	2
43698	11.3603624	2
43699	11.3605876	2
43700	11.3608164	2
43701	11.3610184	2
43702	11.3612468	2
43703	11.3614467	2
43704	11.3616473	2
43705	11.3618471	2
43706	11.3620944	2
43707	11.3623191	2
43708	11.3625192	2
43709	11.3627444	2
43710	11.3629727	2
43711	11.3631975	2
43712	11.3634225	2
43713	11.3636227	2
43714	11.3638476	2
43715	11.3640724	2
43716	11.3643199	2
43717	11.3645197	2
43718	11.3647447	2
43719	11.3649863	2
43720	11.3652109	2
43721	11.3654357	2
43722	11.3656356	2
43723	11.3658429	2
43724	11.3660467	2
43725	11.3662464	2
43726	11.3664465	2
43727	11.3666467	2
43728	11.3668735	2
43729	11.3670735	2
43730	11.3672808	2
43731	11.3674805	2
43732	11.36779	1
43733	11.3697452	2
43734	11.3699692	2
43735	11.3701688	2
43736	11.3703685	2
43737	11.3705933	2
43738	11.3708007	2
43739	11.3710005	2
43740	11.3712001	2
43741	11.3714004	2
43742	11.3716003	2
43743	11.3718252	2
43744	11.3720503	2
43745	11.3722752	2
43746	11.3725227	2
43747	11.3727476	2
43748	11.3729472	2
43749	11.3731469	2
43750	11.3733716	2
43751	11.3735965	2
43752	11.3738216	2
43753	11.3740217	2
43754	11.3742464	2
43755	11.3744464	2
43756	11.3746711	2
43757	11.3748708	2
43758	11.3750957	2
43759	11.3753212	2
43760	11.3755212	2
43761	11.3757211	2
43762	11.3759211	2
43763	11.3761208	2
43764	11.3763209	2
43765	11.3765472	2
43766	11.376772	2
43767	11.3769719	2
43768	11.3772192	2
43769	11.3774192	2
43770	11.3776192	2
43771	11.3778439	2
43772	11.3780439	2
43773	11.3783564	1
43774	11.3803116	2
43775	11.3805364	2
43776	11.3807611	2
43777	11.380986	2
43778	11.3812107	2
43779	11.3814356	2
43780	11.3816603	2
43781	11.3818849	2
43782	11.3821108	2
43783	11.3823181	2
43784	11.3825428	2
43785	11.3827428	2
43786	11.3829427	2
43787	11.3831433	2
43788	11.3833681	2
43789	11.3835932	2
43790	11.3837929	2
43791	11.3840244	2
43792	11.3842492	2
43793	11.3844741	2
43794	11.3846989	2
43795	11.3848999	2
43796	11.3851247	2
43797	11.3853493	2
43798	11.3856003	2
43799	11.3858	2
43800	11.3860247	2
43801	11.386266	2
43802	11.3864908	2
43803	11.3867156	2
43804	11.3869156	2
43805	11.3871152	2
43806	11.3873149	2
43807	11.3875163	2
43808	11.3877168	2
43809	11.3879171	2
43810	11.3881416	2
43811	11.3883419	2
43812	11.3885435	2
43813	11.3887524	2
43814	11.3890613	1
43815	11.3910161	2
43816	11.3912409	2
43817	11.3914408	2
43818	11.3916405	2
43819	11.3918655	2
43820	11.3920653	2
43821	11.3922727	2
43822	11.3924735	2
43823	11.3926733	2
43824	11.3928741	2
43825	11.3930988	2
43826	11.3933477	2
43827	11.3935725	2
43828	11.39382	2
43829	11.3940449	2
43830	11.3942481	2
43831	11.3944479	2
43832	11.3946729	2
43833	11.3948975	2
43834	11.3951224	2
43835	11.3953223	2
43836	11.3955471	2
43837	11.3957468	2
43838	11.3959717	2
43839	11.3961717	2
43840	11.3963968	2
43841	11.3966217	2
43842	11.3968291	2
43843	11.3970291	2
43844	11.3972295	2
43845	11.3974332	2
43846	11.3976333	2
43847	11.3978583	2
43848	11.3980831	2
43849	11.3982828	2
43850	11.3985077	2
43851	11.3987076	2
43852	11.3989075	2
43853	11.3991335	2
43854	11.3993332	2
43855	11.3996423	1
43856	11.4015964	2
43857	11.4018247	2
43858	11.4020763	2
43859	11.4023012	2
43860	11.4025264	2
43861	11.4027515	2
43862	11.4029797	2
43863	11.4032045	2
43864	11.4034296	2
43865	11.4036324	2
43866	11.4038797	2
43867	11.4040793	2
43868	11.4042795	2
43869	11.4044793	2
43870	11.4047043	2
43871	11.4049289	2
43872	11.4051289	2
43873	11.4053761	2
43874	11.4056013	2
43875	11.405826	2
43876	11.4060513	2
43877	11.4062559	2
43878	11.4064807	2
43879	11.4067056	2
43880	11.4069304	2
43881	11.4071303	2
43882	11.4073565	2
43883	11.4075993	2
43884	11.407824	2
43885	11.4080492	2
43886	11.4082489	2
43887	11.4084489	2
43888	11.4086563	2
43889	11.4088561	2
43890	11.4090561	2
43891	11.409256	2
43892	11.4094808	2
43893	11.4096807	2
43894	11.4098807	2
43895	11.4100803	2
43896	11.4103893	1
43897	11.4123436	2
43898	11.4125911	2
43899	11.4127917	2
43900	11.4129915	2
43901	11.4132184	2
43902	11.4134184	2
43903	11.4136189	2
43904	11.4138191	2
43905	11.4140264	2
43906	11.4142267	2
43907	11.4144515	2
43908	11.4146764	2
43909	11.4149012	2
43910	11.4151261	2
43911	11.4153511	2
43912	11.4155511	2
43913	11.4157508	2
43914	11.4159761	2
43915	11.4162061	2
43916	11.4164312	2
43917	11.4166311	2
43918	11.4168784	2
43919	11.4170781	2
43920	11.4173028	2
43921	11.4175029	2
43922	11.4177316	2
43923	11.4179567	2
43924	11.4181569	2
43925	11.4183575	2
43926	11.4185647	2
43927	11.4187653	2
43928	11.4189655	2
43929	11.4191921	2
43930	11.4194173	2
43931	11.4196176	2
43932	11.419844	2
43933	11.4200515	2
43934	11.4202515	2
43935	11.4205605	1
43936	11.4225147	2
43937	11.4227143	2
43938	11.4229217	2
43939	11.4231465	2
43940	11.4233712	2
43941	11.4235961	2
43942	11.4238209	2
43943	11.4240471	2
43944	11.4242716	2
43945	11.4244963	2
43946	11.4247436	2
43947	11.4249436	2
43948	11.4251687	2
43949	11.4253688	2
43950	11.4255685	2
43951	11.4257683	2
43952	11.4259941	2
43953	11.4262191	2
43954	11.4264269	2
43955	11.4266521	2
43956	11.4268767	2
43957	11.4271017	2
43958	11.4273265	2
43959	11.4275263	2
43960	11.4277511	2
43961	11.427976	2
43962	11.428202	2
43963	11.4284017	2
43964	11.4286267	2
43965	11.4288684	2
43966	11.4290932	2
43967	11.4293189	2
43968	11.4295187	2
43969	11.4297184	2
43970	11.429918	2
43971	11.4301183	2
43972	11.430318	2
43973	11.430518	2
43974	11.4307427	2
43975	11.4309425	2
43976	11.4311423	2
43977	11.4313427	2
43978	11.4316516	1
43979	11.433606	2
43980	11.4338312	2
43981	11.4340309	2
43982	11.4342417	2
43983	11.4344665	2
43984	11.4346667	2
43985	11.4348668	2
43986	11.4350671	2
43987	11.4352667	2
43988	11.4354679	2
43989	11.4356927	2
43990	11.4359173	2
43991	11.4361421	2
43992	11.4363671	2
43993	11.4366179	2
43994	11.4368175	2
43995	11.4370175	2
43996	11.4372424	2
43997	11.4374671	2
43998	11.4376923	2
43999	11.4378925	2
44000	11.4381176	2
44001	11.4383175	2
44002	11.4385433	2
44003	11.4387433	2
44004	11.4389685	2
44005	11.4391936	2
44006	11.4393933	2
44007	11.4395935	2
44008	11.4398009	2
44009	11.4400008	2
44010	11.4402008	2
44011	11.4404271	2
44012	11.4406528	2
44013	11.4408531	2
44014	11.4410777	2
44015	11.4412779	2
44016	11.4414791	2
44017	11.441788	1
44018	11.4437421	2
44019	11.4439429	2
44020	11.4441431	2
44021	11.4443677	2
44022	11.4445936	2
44023	11.4448185	2
44024	11.4450471	2
44025	11.4452717	2
44026	11.4455191	2
44027	11.4457441	2
44028	11.4459721	2
44029	11.4461719	2
44030	11.4463967	2
44031	11.4465965	2
44032	11.4467965	2
44033	11.4469973	2
44034	11.4472447	2
44035	11.4474693	2
44036	11.4476693	2
44037	11.447894	2
44038	11.4481417	2
44039	11.4483665	2
44040	11.4485925	2
44041	11.4487936	2
44042	11.4490184	2
44043	11.4492435	2
44044	11.4494681	2
44045	11.449668	2
44046	11.4498927	2
44047	11.4501348	2
44048	11.4503628	2
44049	11.4505876	2
44050	11.4507873	2
44051	11.450992	2
44052	11.451192	2
44053	11.4513995	2
44054	11.4515991	2
44055	11.4517987	2
44056	11.4520237	2
44057	11.4522236	2
44058	11.4524256	2
44059	11.4527347	1
44060	11.4546889	2
44061	11.4548891	2
44062	11.4551141	2
44063	11.4553137	2
44064	11.4555153	2
44065	11.45574	2
44066	11.4559403	2
44067	11.4561412	2
44068	11.4563485	2
44069	11.4565485	2
44070	11.4567484	2
44071	11.4569775	2
44072	11.4572024	2
44073	11.4574279	2
44074	11.4576531	2
44075	11.4578779	2
44076	11.4580776	2
44077	11.4582775	2
44078	11.458506	2
44079	11.4587315	2
44080	11.4589561	2
44081	11.4591559	2
44082	11.4593815	2
44083	11.4595887	2
44084	11.4598133	2
44085	11.4600135	2
44086	11.4602387	2
44087	11.4604645	2
44088	11.4606647	2
44089	11.4608649	2
44090	11.4610647	2
44091	11.4612647	2
44092	11.4614644	2
44093	11.4616897	2
44094	11.4619148	2
44095	11.4621145	2
44096	11.4623395	2
44097	11.4625395	2
44098	11.4627503	2
44099	11.4629749	2
44100	11.4632839	1
44101	11.465238	2
44102	11.4654377	2
44103	11.4656661	2
44104	11.4658911	2
44105	11.4661157	2
44106	11.4663675	2
44107	11.4665924	2
44108	11.4668171	2
44109	11.4670417	2
44110	11.4672664	2
44111	11.4674663	2
44112	11.4676911	2
44113	11.4678984	2
44114	11.4680987	2
44115	11.4682983	2
44116	11.4685231	2
44117	11.4687476	2
44118	11.4689504	2
44119	11.4691787	2
44120	11.4694036	2
44121	11.4696281	2
44122	11.4698793	2
44123	11.4700797	2
44124	11.4703044	2
44125	11.4705295	2
44126	11.4707545	2
44127	11.4709544	2
44128	11.4712017	2
44129	11.4714443	2
44130	11.4716689	2
44131	11.4718936	2
44132	11.4720936	2
44133	11.4722933	2
44134	11.4724935	2
44135	11.4726943	2
44136	11.4728941	2
44137	11.4730995	2
44138	11.4733244	2
44139	11.4735245	2
44140	11.4737319	2
44141	11.4740409	1
44142	11.4759952	2
44143	11.4762025	2
44144	11.4764273	2
44145	11.4766307	2
44146	11.4768307	2
44147	11.4770557	2
44148	11.477256	2
44149	11.4774559	2
44150	11.4776632	2
44151	11.4778636	2
44152	11.4780635	2
44153	11.4782884	2
44154	11.4785135	2
44155	11.4787381	2
44156	11.4789633	2
44157	11.4791883	2
44158	11.4793956	2
44159	11.4795956	2
44160	11.4798209	2
44161	11.4800459	2
44162	11.4802704	2
44163	11.4804701	2
44164	11.4807203	2
44165	11.4809211	2
44166	11.481146	2
44167	11.4813457	2
44168	11.4815739	2
44169	11.4817985	2
44170	11.4819981	2
44171	11.4822007	2
44172	11.4824013	2
44173	11.4826011	2
44174	11.4828008	2
44175	11.4830256	2
44176	11.4832505	2
44177	11.4834505	2
44178	11.4836979	2
44179	11.4838985	2
44180	11.4840984	2
44181	11.4843237	2
44182	11.4846327	1
44183	11.4865869	2
44184	11.4867872	2
44185	11.4870124	2
44186	11.4872596	2
44187	11.4874844	2
44188	11.4877092	2
44189	11.487934	2
44190	11.4881587	2
44191	11.4883871	2
44192	11.4886132	2
44193	11.4888133	2
44194	11.4890383	2
44195	11.489238	2
44196	11.4894391	2
44197	11.4896392	2
44198	11.4898639	2
44199	11.4900888	2
44200	11.4902885	2
44201	11.4905133	2
44202	11.4907381	2
44203	11.4909869	2
44204	11.4912117	2
44205	11.4914116	2
44206	11.4916363	2
44207	11.4918611	2
44208	11.4920855	2
44209	11.4922868	2
44210	11.4925151	2
44211	11.4927569	2
